Address,AddressType,AddressSource,ShipVia,AddressDefault,Status,AddressID,AddressName,Line1,Line2,City,State,PostalCode,Country,Phone,Fax,LeadDays,Accounting,Shipping,Notes
3074,Customer,NAVAIR,,0,Active,Ship01,NAVAL AIR WARFARE CENTER,2680 WODEN ST. BLDG. 3304 SUITE # 1,,SAN DIEGO,CA,92136,USA,,,0,FALSE,TRUE,Added via script
3075,Customer,NAVSUP,,111,Active,Main,NAVSUP,1260 SNOW POINTE RD,,GOOSE CREEK,SC,29445,USA,,,0,FALSE,TRUE,Added via script
3076,Customer,NAVFLC,,111,Active,Main,NAVSUP FLC NORFOLK CONTRACTING,SSN784 BLDG 87-1 ARGONAUT ROAD,,NEW LONDON GROTON,CT,6349,USA,,,0,FALSE,TRUE,Added via script
3077,Customer,NAVWEA,,111,Active,Main,NAVSUP WEAPON SYSTEM SUPPORT,1968 GILBERT ST. BLDG W143 DWY 17,,NORFOLK,VI,23511-0001,USA,,,0,FALSE,TRUE,Added via script
3078,Customer,NAVNOR,,111,Active,Main,NAVY NORFOLK VA,1027 BELLINGER BLVD,,NORFOLK,VA,23551,USA,,,0,FALSE,TRUE,Added via script
3079,Customer,NEWYOR,,111,Active,Main,NEW YORK POWER AUTHORITY,830 BARNHART ISLAND ROAD,,MASSENA,NY,13662,USA,,,0,FALSE,TRUE,Added via script
3080,Customer,NIWATL,,111,Active,Main,NIWC ATLANTIC,1008 TRIDENT STREET,,HANAHAN,SC,29410,USA,,,0,FALSE,TRUE,Added via script
3081,Customer,NORLLC,,111,Active,Main,NORCATEC LLC.,11055 EXCELSIOR BLVD,,HOPKINS,MN,55343,USA,,,0,FALSE,TRUE,Added via script
3082,Customer,NORNAV,,111,Active,Main,NORFOLK NAVAL SHIPYARD,RECEIVING OFFICER BLDG 276 BEATTY STREET,,PORTSMOUTH,VA,23707-1031,USA,,,0,FALSE,TRUE,Added via script
3083,Customer,NORSHO,,111,Active,Main,NORTH SHORE COMPONETS,9 SAWGRASS DRIVE,,BELLPORT,NY,11713,USA,,,0,FALSE,TRUE,Added via script
3084,Customer,NORWIN,,111,Active,Main,NORTHERN WINGS REPAIRS INC.,6679 COUNTY ROAD 392,,NEWBERRY,MI,49868,USA,,,0,FALSE,TRUE,Added via script
3085,Customer,NRGENE,,111,Active,Main,NRG ENERGY LLC,4600 CARLSBAB BLVD.,,CARLSBAD,CL,92008,USA,,,0,FALSE,TRUE,Added via script
3086,Customer,NSWCDD,,111,Active,Main,NSWCDD,6220 TISDALE RD. STE. 159,,DAHLGREN,VA,22448,USA,,,0,FALSE,TRUE,Added via script
3087,Customer,NSWCDD,,0,Active,Ship01,NSWCDD,18444 FRONTAGE ROAD,,DAHLGREN,VA,22448,USA,,,0,FALSE,TRUE,Added via script
3088,Customer,OCEO.E,,111,Active,Main,OCEANEARS O.E. ENTERPRICES,1638 COTTONWOOD DRIVE NORTH,,CANTON,OH,44720-1102,USA,,,0,FALSE,TRUE,Added via script
3089,Customer,OLYAVI,,111,Active,Main,OLYMPIC AVIATION PARTS,16818 MARQUARDT AVE,,CERRITOES,CA,90703,USA,,,0,FALSE,TRUE,Added via script
3090,Customer,OMIELE,,111,Active,Main,OMICRON ELECTRO MECHANICAL,802 OLIVE AVE,,DALHART,TX,79022,USA,,,0,FALSE,TRUE,Added via script
3091,Customer,OMYINC,,111,Active,Main,OMYA INC,206 OMYA,,WEST FLORENCE,VT,5744,USA,,,0,FALSE,TRUE,Added via script
3092,Customer,OPTINT,,111,Active,Main,OPTIMAL INTEGRATED SOLUTIONS,RUTHERFORD ROAD SUITE 109,,CARLSBAD,CA,92008-7125,USA,,,0,FALSE,TRUE,Added via script
3094,Customer,P-TCOR,,111,Active,Main,P-TECHNOLOGY CORPORATION,1705 DALTON RD.,,PALOS VERDES STATES,CA,90274,USA,,,0,FALSE,TRUE,Added via script
3095,Customer,P.AINC,,111,Active,Main,P.A.R.T.S. INC.,210 ANDREW DRIVE,,STOCKBRIDGE,GA,30281,USA,,,0,FALSE,TRUE,Added via script
3096,Customer,PACTOO,,111,Active,Main,PACIFIC TOOL & SAFETY,722 SUNSET CT,,SHELTON,WA,98584,USA,,,0,FALSE,TRUE,Added via script
3097,Customer,PARTEC,,111,Active,Main,PARAMOUNT TECHNOLOGIES INC.,715 MAIN STREET,,FOLLANSBEE W,VA,26037,USA,,,0,FALSE,TRUE,Added via script
3098,Customer,PARTAR,,111,Active,Main,PART TARGET,19354 LONDELIUS STREET UNIT C,,NORTHRIDGE,CA,91324,USA,,,0,FALSE,TRUE,Added via script
3099,Customer,PARINC,,111,Active,Main,PARTTARGET INC,8461 LAKE WORTH RD STE 233D,,LAKE WORTH,FL,334,USA,,,0,FALSE,TRUE,Added via script
3100,Customer,PHIINC,,111,Active,Main,PHI INC.,P.O. BOX 90340,,LAFAYETTE,LA,70509-0340,USA,,,0,FALSE,TRUE,Added via script
3101,Customer,PHOTRA,,111,Active,Main,PHOENIX TRADING INC.,640 LOFSTRAND LANE,,ROCKVILLE,MD,20850,USA,,,0,FALSE,TRUE,Added via script
3102,Customer,PIOIND,,111,Active,Main,PIONEER INDUSTRIES INC,155 MARINE ST,,FARMINGDALE,NY,11735,USA,,,0,FALSE,TRUE,Added via script
3103,Customer,POPAFB,,111,Active,Main,POPE AFB OSSOSAT,3465 SECOND STREET BUILDING 179,,POEP AFB,NC,28308,USA,,,0,FALSE,TRUE,Added via script
3104,Customer,POTELE,,111,Active,Main,POTTER ELECTRIC INC.,1343 WILSON AVE,,NATIONAL CITY,CA,91950,USA,,,0,FALSE,TRUE,Added via script
3105,Customer,PRIMAT,,111,Active,Main,PRIORITY MATERIAL OFFICE US NAVY,467 W STREET,,BREMERTON,WA,98314,USA,,,0,FALSE,TRUE,Added via script
3106,Customer,PROTEC,,111,Active,Main,PROACTIVE TECHNOLOGIES INC.,415 DAVIS AVE.,,EAST BARKSDALE AFB,LA,71110,USA,,,0,FALSE,TRUE,Added via script
3107,Customer,P-TCOR,,111,Active,Main,P-TECHNOLOGY CORP,1705 DALTON RD.,,PALOS VERDES STATES,CA,90274,USA,,,0,FALSE,TRUE,Added via script
3108,Customer,PUGSOU,,111,Active,Main,PUGET SOUND NAVAL SHIPYARD,467 W ST. BLDG 467,,BREMERTON,WA,98314,USA,,,0,FALSE,TRUE,Added via script
3109,Customer,QUAAVI,,111,Active,Main,QUALITY AVIATION INC.,1503 DENISE CT,,KELLER,TX,76248,USA,,,0,FALSE,TRUE,Added via script
3110,Customer,RAYTHE,,111,Active,Main,RAYTHEON,5600 JEFFERSON HIGHWAY,,NEW ORLEANS,LA,70123-5124,USA,,,0,FALSE,TRUE,Added via script
3111,Customer,RAYTHE,,0,Active,Ship01,RAYTHEON,8248 MERCURY COURT,,SAN DIEGO,CA,92111,USA,,,0,FALSE,TRUE,Added via script
3112,Customer,RAYTHE,,0,Active,Ship02,RAYTHEON,DINE FACILITY 10059 S. HIGHWAY 371,,FARMINGTON,NM,87401,USA,,,0,FALSE,TRUE,Added via script
3113,Customer,RAYTHE,,0,Active,Ship03,RAYTHEON,8680 BALBOA AVE,,SAN DIEGO,CA,92123,USA,,,0,FALSE,TRUE,Added via script
3114,Customer,RAYTHE,,0,Active,Ship04,RAYTHEON,HIGHWAY 371 7 MILES SOUTH,,FARMINGTON,NM,8401,USA,,,0,FALSE,TRUE,Added via script
3115,Customer,RAYTHE,,0,Active,Ship05,RAYTHEON,9000 S. RITA ROAD,,TUCSON,AZ,85747,USA,,,0,FALSE,TRUE,Added via script
3116,Customer,RAYTHE,,0,Active,Ship06,RAYTHEON,1801 HUGHES DRIVE,,FULLERTON,CA,92834,USA,,,0,FALSE,TRUE,Added via script
3117,Customer,RAYTHE,,0,Active,Ship07,RAYTHEON,1151 E HERMANS RD.,,TUCSON,AZ,85756-9367,USA,,,0,FALSE,TRUE,Added via script
3118,Customer,REESE,,111,Active,Main,REESE,10405 E. MCDOWELL MNT RANCH RD 240,,SCOTTSDALE,AZ,85255,USA,,,0,FALSE,TRUE,Added via script
3119,Customer,REPSTE,,111,Active,Main,REPUBLIC STEEL,3049 LAKESHORE RD.,,BLASEDEN,NY,14219,USA,,,0,FALSE,TRUE,Added via script
3120,Customer,REXSYS,,111,Active,Main,REX SYSTEMS INC,10684 43RD AVE,,CHIPPEWA FALLS,WI,54729-8533,USA,,,0,FALSE,TRUE,Added via script
3121,Customer,ROCCOL,,111,Active,Main,ROCKWELL COLLINS,400 COLLINS RD NE,,CEDAR RAPIDS,IA,52498,USA,,,0,FALSE,TRUE,Added via script
3122,Customer,ROCCOL,,0,Active,Ship01,ROCKWELL COLLINS,9565 RIDDER ROAD SUITE 230,,WILSONVILLE,OR,97070-8735,USA,,,0,FALSE,TRUE,Added via script
3123,Customer,ROCCOL,,0,Active,Ship02,ROCKWELL COLLINS,3200 E. RENNER ROAD,,RICHARDSON,TX,75082-2402,USA,,,0,FALSE,TRUE,Added via script
3124,Customer,ROCCOL,,0,Active,Ship03,ROCKWELL COLLINS,2855 HEARTLAND DR,,CORALVILLE,IA,52241-2736,USA,,,0,FALSE,TRUE,Added via script
3126,Customer,ROCCOL,,0,Active,Ship05,ROCKWELL COLLINS,1757 CARR RD. SUITE 100,,E. CALEXICO,CA,92231,USA,,,0,FALSE,TRUE,Added via script
3127,Customer,ROUELE,,111,Active,Main,ROUTE ELECTRONICS,P.O. BOX 1339 1175 GLOBE AVE,,MOUNTAINSIDE,NJ,7092,USA,,,0,FALSE,TRUE,Added via script
3128,Customer,RTSINC,,111,Active,Main,RTS INC.,22750 GLEN DRIVE,,STERLING,VA,20164,USA,,,0,FALSE,TRUE,Added via script
3129,Customer,RUAG,,111,Active,Main,RUAG,119 WHITE OAK DRIVE,,BERLIN,CT,6037,USA,,,0,FALSE,TRUE,Added via script
3130,Customer,S&KLOG,,111,Active,Main,S&K LOGISTICS SERVICES,138 PEACHTREE PARKWAY,,BYRON,GA,31008,USA,,,0,FALSE,TRUE,Added via script
3131,Customer,S.OAVI,,111,Active,Main,S.O.I AVIATION,23965 VENTURA BLVD.,,CALABASAS,CA,91302,USA,,,0,FALSE,TRUE,Added via script
3132,Customer,S3INT,,111,Active,Main,S3 INTERNATIONAL LLC,2101 W CAMDEN RD,,MILWAUKEE,WI,53209,USA,,,0,FALSE,TRUE,Added via script
3133,Customer,SAAAUS,,111,Active,Main,SAAB AUSTRALIA,UNIT 2 71 LEICHHARDT STREET,,KINGSTON,AC,2604,USA,,,0,FALSE,TRUE,Added via script
3134,Customer,SAIC,,111,Active,Main,SAIC,1020 NORTH POINT INDUSTRIAL BLVD,,HANAHAN,SC,29410,USA,,,0,FALSE,TRUE,Added via script
3135,Customer,SANANT,,111,Active,Main,SAN ANTONIO LIGHTHOUSE FOR THE BLIND,110 WEST W STREET BLDG 215,,CANNON AFB,NM,88103,USA,,,0,FALSE,TRUE,Added via script
3136,Customer,SCIRES,,111,Active,Main,SCIENTIFIC RESEARCH CORP,1101 REMOUNT RD SUITE 500 N.,,CHARLESTON,SC,29406,USA,,,0,FALSE,TRUE,Added via script
3137,Customer,SCIRES,,0,Active,Ship01,SCIENTIFIC RESEARCH CORP,2300 WINDY RIDGE PARKWAY SUITE 400,,SOUTH ATLANTA,GA,30339,USA,,,0,FALSE,TRUE,Added via script
3138,Customer,SDCGRO,,111,Active,Main,SDC GROUP,C/O SBAS 509 VIKING DRIVE SUITE D,,VIRGINA BEACH,VA,23452,USA,,,0,FALSE,TRUE,Added via script
3139,Customer,SDIINC,,111,Active,Main,SDI INC.,1414 RADCLIFFE ST. SUITE 300,,BRISTOL,PA,19007,USA,,,0,FALSE,TRUE,Added via script
3140,Customer,SDIINC,,0,Active,Ship01,SDI INC.,400 RUNNING PUMP ROAD,,LANCASTER,PA,17603,USA,,,0,FALSE,TRUE,Added via script
3141,Customer,SERINC,,111,Active,Main,SERCO INC.,2115 PORTLOCK ROAD,,CHESAPEAKE,VA,23324,USA,,,0,FALSE,TRUE,Added via script
3142,Customer,SERINC,,0,Active,Ship01,SERCO INC.,1669 BRANDYWINE AVE. SUITE E,,CHULA VISTA,CA,91911,USA,,,0,FALSE,TRUE,Added via script
3143,Customer,SGTINC,,111,Active,Main,SGT INC.,2101 NASA PARKWAY BLDG 420,,MSOC HOUSTON,TX,77058,USA,,,0,FALSE,TRUE,Added via script
3144,Customer,SHEELE,,111,Active,Main,SHERBURN ELECTRONICS INC.,175 COMMERCE DRIVE,,HAUPPAUGE,NY,11788,USA,,,0,FALSE,TRUE,Added via script
3145,Customer,SHEELE,,0,Active,Ship01,SHERBURN ELECTRONICS INC.,P.O. BOX 11237,,HAUPPAUGE,NY,11788,USA,,,0,FALSE,TRUE,Added via script
3146,Customer,SHEELE,,0,Active,Ship02,SHERBURN ELECTRONICS INC.,175 COMMERCE DRIVE,,HAUPPAUGE,NY,11788,USA,,,0,FALSE,TRUE,Added via script
3147,Customer,SHIINT,,111,Active,Main,SHI INTERNATIONAL CORP.,800 ARLINGTON BLVD,,SWEDESBORO,NJ,8085,USA,,,0,FALSE,TRUE,Added via script
3148,Customer,SIGCOR,,111,Active,Main,SIGTRONICS CORPORATION,178 EAST ARROW HIGHWAY,,SAN DIMAS,CA,91773,USA,,,0,FALSE,TRUE,Added via script
3149,Customer,SIMINC,,111,Active,Main,SIMTEK INC.,7609 GERANIUM STREET,,BETHESDA,MD,20817,USA,,,0,FALSE,TRUE,Added via script
3150,Customer,SOAIND,,111,Active,Main,SOARTECH INDUSTRIES INC.,22 PARIS AVE. SUITE 102,,ROCKLEIGH,NJ,7647,USA,,,0,FALSE,TRUE,Added via script
3151,Customer,SONINC,,111,Active,Main,SONETRONICS INC.,1718 H STREET P.O. BOX L,,WEST BELMAR,NJ,7719,USA,,,0,FALSE,TRUE,Added via script
3152,Customer,SPACEX,,111,Active,Main,SPACEX,SAMRICK 1 ROCKET RD,,HAWTHORNE,CA,90250,USA,,,0,FALSE,TRUE,Added via script
3153,Customer,SPACEX,,0,Active,Ship01,SPACEX,12520 WILKIE AVE,,HAWTHORNE,CA,90250,USA,,,0,FALSE,TRUE,Added via script
3154,Customer,SPASSC,,111,Active,Main,SPAWARS SSC ATLANTIC,BLDG 78 MAGAZINE RD,,PORTSMOUTH,VA,23702,USA,,,0,FALSE,TRUE,Added via script
3155,Customer,SPEINC,,111,Active,Main,SPECTRONICS INC.,P.O. BOX 9517,,MOBILE,AL,9517,USA,,,0,FALSE,TRUE,Added via script
3156,Customer,STADIS,,111,Active,Main,STANDBUY DISTRIBUTORS INC.,5173 WARING RD STE. 40,,SAN DIEGO,CA,92120,USA,,,0,FALSE,TRUE,Added via script
3158,Customer,STACOR,,111,Active,Main,STARTZ CORPORATION,2034 MAIN STREET,,CROSS PLAINS,WI,53528,USA,,,0,FALSE,TRUE,Added via script
3159,Customer,SUPOFF,,111,Active,Main,SUPPLY OFFICER,USNS WASHINGTON CHAMBER (T-AKE 11),,FPO,AP,96662-4011,USA,,,0,FALSE,TRUE,Added via script
3160,Customer,SWITEC,,111,Active,Main,SWIFT TECH LLC,275A MARCUS BLVD,,HAUPPAUGE,NY,11788,USA,,,0,FALSE,TRUE,Added via script
3161,Customer,SYDOUT,,111,Active,Main,SYD'S OUTPOST & SUPPLY,1050 REMOUNT RD BLDG 3418 N.,,CHARLESTON,SC,29406,USA,,,0,FALSE,TRUE,Added via script
3162,Customer,T.E.,,111,Active,Main,T. E. & C. ELECTRONICS INC.,555 BROADHOLLOW ROAD SUITE 116,,MELVILLE,NY,11747,USA,,,0,FALSE,TRUE,Added via script
3163,Customer,TABMFG,,111,Active,Main,TABET MFG. CO. INC.,1336 BALLENTINE BL,,VD NORFOLK,VA,23504,USA,,,0,FALSE,TRUE,Added via script
3164,Customer,TACCOM,,111,Active,Main,TACTICAL COMM GROUP LLC,TWO HIGHWOOD DRIVE BUILDING 2 SUITE 200,,TEWKSBURY,MA,1876,USA,,,0,FALSE,TRUE,Added via script
3165,Customer,TALCOM,,111,Active,Main,TALBOT COMPANY,ENGINEERS BLDG # 27 1295 NO. BLVD.,,MANHASSET,NY,11030,USA,,,0,FALSE,TRUE,Added via script
3166,Customer,TALCOM,,0,Active,Ship01,TALBOT COMPANY,1295 NORTHERN BLVD.,,MANHASSET,NY,11030,USA,,,0,FALSE,TRUE,Added via script
3167,Customer,TALCOM,,0,Active,Ship02,TALBOT COMPANY,193 OLD MILL ROAD,,MANHASSET,NY,11030,USA,,,0,FALSE,TRUE,Added via script
3168,Customer,TEA,,111,Active,Main,TEA,16 MT. EBO RD.,,SOUTH BREWSTER,NY,10509,USA,,,0,FALSE,TRUE,Added via script
3169,Customer,TEA,,0,Active,Ship01,TEA,16 MT. EBO RD. SOUTH P.O. BOX 404,,BREWSTER,NY,10509,USA,,,0,FALSE,TRUE,Added via script
3170,Customer,TESELE,,111,Active,Main,TESCO ELECTRONICS INC.,1553 HANOVER STREET,,YORKTOWN HEIGHTS,NY,10598,USA,,,0,FALSE,TRUE,Added via script
3171,Customer,BOECOM,,111,Active,Main,THE BOEING COMPANY,2141 SOUTH 211TH STREET SUITE B,,DES MOINES,WA,98198,USA,,,0,FALSE,TRUE,Added via script
3172,Customer,BOECOM,,0,Active,Ship01,THE BOEING COMPANY,BILLY MITCHELL BLVD.,,SAN ANTONIO,TX,78226,USA,,,0,FALSE,TRUE,Added via script
3173,Customer,BOECOM,,0,Active,Ship02,THE BOEING COMPANY,1609 SE GRAND BLVD.,,OKLAHOMA CITY,OK,73129,USA,,,0,FALSE,TRUE,Added via script
3174,Customer,BOECOM,,0,Active,Ship03,THE BOEING COMPANY,1001 JACK FINNEY BLVD BLDG 209,,RECEING GREENVILLE,TX,75402,USA,,,0,FALSE,TRUE,Added via script
3175,Customer,HERCOM,,111,Active,Main,THE HERSHEY COMPANY,Y & S LANCASTER PLANT 400 RUNNING PUMP ROAD,,LANCASTER,PA,17603,USA,,,0,FALSE,TRUE,Added via script
3176,Customer,TIGPER,,111,Active,Main,TIGER PERFOMANCE PRODUCTS INC.,525 BULLIS ROAD,,WEST SENECA,NY,14224,USA,,,0,FALSE,TRUE,Added via script
3177,Customer,TOBARM,,111,Active,Main,TOBYHANNA ARMY DEPOT,11 HAP ARNOLD BLVD,,TOBYHANNA,PA,18466,USA,,,0,FALSE,TRUE,Added via script
3178,Customer,TRIALL,,111,Active,Main,TRITON ALLOYS CORP.,P.O. BOX 559,,MEDFORD,NY,11763,USA,,,0,FALSE,TRUE,Added via script
3179,Customer,TSGJON,,111,Active,Main,TSGT JONATHAN JWEDA,306 W. F. AVE,,EGLIN AFB,FL,32542,USA,,,0,FALSE,TRUE,Added via script
3180,Customer,TWBCOM,,111,Active,Main,TWB COMPANY LLC,1600 NADEAU ROAD,,MONROE,MI,48162,USA,,,0,FALSE,TRUE,Added via script
3181,Customer,U.SHI-,,111,Active,Main,U.S. HI-TECH INDUSTRIES CORPORATION,2441 W. 205TH ST. SUITE C 102,,TORRANCE,CA,90501-1463,USA,,,0,FALSE,TRUE,Added via script
3182,Customer,UNIDEF,,111,Active,Main,UNICAL DEFENSE,5200 SHEILA ST,,COMMERCE,CA,90040,USA,,,0,FALSE,TRUE,Added via script
3183,Customer,UNIDEF,,0,Active,Ship01,UNICAL DEFENSE INC,680 SOUTH LEMON AVE SUITE A,,CITY OF INDUSTRY,CA,91789,USA,,,0,FALSE,TRUE,Added via script
3184,Customer,UNITEC,,111,Active,Main,UNISOURCE TECHNOLOGY INC.,1320 STATE ROUTE 9 UNIT 509,,CHAMPLAIN,NY,12919,USA,,,0,FALSE,TRUE,Added via script
3185,Customer,USCELE,,111,Active,Main,USCG ELECTRONICS SYSTEMS,1050 REGISTER STREET,,NORTH CHARELSTON,SC,29405,USA,,,0,FALSE,TRUE,Added via script
3186,Customer,USCSUR,,111,Active,Main,USCG SURFACE FORCES LOGISTICS CTR,1301 CLAY STREET SUITE 807 N,,OAKLAND,CA,94612,USA,,,0,FALSE,TRUE,Added via script
3187,Customer,USCWAE,,111,Active,Main,USCGC WAESCHE,1 EAGLE ROAD BLDG 42,,ALAMEDA,CA,94501,USA,,,0,FALSE,TRUE,Added via script
3189,Customer,USSIWO,,111,Active,Main,USS IWO JIMA LHD-7,CC DIVISION,,FPO,AA,34094-1664,USA,,,0,FALSE,TRUE,Added via script
3190,Customer,USSSPR,,111,Active,Main,USS SPRUANCE (DDG-111),3581 CUMMINGS RD BLDG 3381,,SAN DIEGO,CA,92136,USA,,,0,FALSE,TRUE,Added via script
3191,Customer,VERSAT,,111,Active,Main,VERSATEK,508 FRONT STREET,,LITITZ,PA,17543,USA,,,0,FALSE,TRUE,Added via script
3192,Customer,VERAER,,111,Active,Main,VERTEX AEROSPACE SYSTEMS,2701 MOFFET AVENUE,,NAS KINGSVILLE,TX,78363,USA,,,0,FALSE,TRUE,Added via script
3193,Customer,VETTRA,,111,Active,Main,VETERANS TRADING COMPANY,LOCKHEED MARTIN EAGAN 3655 TAMPA ROAD,,OLDSMAR,FL,34677,USA,,,0,FALSE,TRUE,Added via script
3194,Customer,VTMIL,,111,Active,Main,VT MILCOM,1660 LOGAN AVE SUITE B,,SAN DIEGO,CA,92113,USA,,,0,FALSE,TRUE,Added via script
3195,Customer,VTMIL,,0,Active,Ship01,VT MILCOM,2505 INTERNATIONAL PARKWAY,,VIRGINIA BEACH,VA,23452,USA,,,0,FALSE,TRUE,Added via script
3196,Customer,VTSAA,,111,Active,Main,VT SAA INC,9800 JOHN SAUNDERS ROAD,,SAN ANTONIO,TX,78216,USA,,,0,FALSE,TRUE,Added via script
3197,Customer,VTG,,111,Active,Main,VTG,2505 INTERNATIONAL PARKWAY,,VIRGINIA BEACH,VA,23452,USA,,,0,FALSE,TRUE,Added via script
3198,Customer,W1ADLA,,111,Active,Main,W1A8 DLA DISTRIBUTION,2001 NORMANDY DRIVDE DOOR 113 TO 134,,NEW CUMBERLAND,PA,17070-5002,USA,,,0,FALSE,TRUE,Added via script
3199,Customer,WALELE,,111,Active,Main,WALLACE ELECTRICAL SYSTEM,2853 KENGRAY BLVD STE 4,,WEST FRANKFORT,IL,67896,USA,,,0,FALSE,TRUE,Added via script
3200,Customer,WBPAR,,111,Active,Main,WB PARTS INC.,2300 COMMERCE PARK DRIVE UNIT 15,,PALM BAY,FL,32905-2621,USA,,,0,FALSE,TRUE,Added via script
3201,Customer,WEBNAV,,111,Active,Main,WEBSTER NAVAIR,17673 WEBSTER FIELD ROAD BLDG 8139,,ST. INIGOES,MD,20684,USA,,,0,FALSE,TRUE,Added via script
3202,Customer,WESDES,,111,Active,Main,WESCO DISTRIBUTION INC.,4020 PLANTERS RD,,FORT SMITH,AR,72908,USA,,,0,FALSE,TRUE,Added via script
3203,Customer,WESDES,,0,Active,Ship01,WESCO DISTRIBUTION INC.,6570 TOWNLINE ROAD,,SYRACUSE,NY,13206,USA,,,0,FALSE,TRUE,Added via script
3204,Customer,WESDES,,0,Active,Ship02,WESCO DISTRIBUTION INC.,780 COMMONWEALTH DR SUITE 201,,WARRENDALE,PA,15086,USA,,,0,FALSE,TRUE,Added via script
3205,Customer,WESDIS,,111,Active,Main,WESCO DISTRIBUTION INC.,HAMPTON 418 ABERDEEN ROAD,,HAMPTON,VA,23661,USA,,,0,FALSE,TRUE,Added via script
3206,Customer,WESDIS,,0,Active,Ship01,WESCO DISTRIBUTION INC.,418 ABERDEEN RD,,HAMPTON,VA,23661,USA,,,0,FALSE,TRUE,Added via script
3207,Customer,WESMFG,,111,Active,Main,WESCO MFG INC.,299 DUFFY AVE,,HICKSVILLE,NY,11801,USA,,,0,FALSE,TRUE,Added via script
3208,Customer,WILCLA,,111,Active,Main,WILLIAM CLARKE A & P,7060 S HIGHWAY 105,,HARDINGSBURG,KY,40143,USA,,,0,FALSE,TRUE,Added via script
3209,Customer,WININT,,111,Active,Main,WINDWARD INTERNATIONAL LLC,34711 CAMINO CAPISTRANO,,CAPISTRANO BEACH,CA,92624,USA,,,0,FALSE,TRUE,Added via script
3210,Customer,WININT,,0,Active,Ship01,WINDWARD INTERNATIONAL LLC,8224 CREBS AVE.,,RESEDA,CA,91335,USA,,,0,FALSE,TRUE,Added via script
3211,Customer,WORMIC,,111,Active,Main,WORLD MICRO COMPONENTS INC.,205 HEMBREE PARK DRIVE SUITE 105,,ROSEWELL,GA,30076,USA,,,0,FALSE,TRUE,Added via script
3212,Customer,WORIND,,111,Active,Main,WORTHINGTON INDUSTRIES INC.,200 OLD WILSON BRIDGE RD,,COLUMBUS,OH,43085,USA,,,0,FALSE,TRUE,Added via script
3213,Customer,Y&SCAN,,111,Active,Main,Y&S CANDIES,400 RUNNING PUMP ROAD,,LANCASTER,PA,17603,USA,,,0,FALSE,TRUE,Added via script
3214,Customer,ZEITEC,,111,Active,Main,ZEIDO TECNOLOGIES LLC,45 BAY HILL DR. UNIT D,,LATROBE,PA,15650,USA,,,0,FALSE,TRUE,Added via script
3215,Customer,ZONES,,111,Active,Main,ZONES,1102 15TH STREET S.W. SUITE 102,,AUBURN,WA,98001,USA,,,0,FALSE,TRUE,Added via script
